epoch,lr-Adam,step,train_edge_loss,train_loss,train_node_loss,val_loss
,6.12980904491289e-05,261,,,,
43,,261,0.03143499791622162,0.8034558892250061,0.7720208764076233,
,6.12980904491289e-05,262,,,,
43,,262,0.045068491250276566,0.8172658681869507,0.7721973657608032,
,6.12980904491289e-05,263,,,,
43,,263,0.033340923488140106,0.8044048547744751,0.7710639238357544,
43,,263,,,,0.8009088039398193
,5.977537507199341e-05,264,,,,
44,,264,0.03109625168144703,0.801150381565094,0.7700541019439697,
,5.977537507199341e-05,265,,,,
44,,265,0.031487949192523956,0.8003697991371155,0.7688818573951721,
,5.977537507199341e-05,266,,,,
44,,266,0.03230166807770729,0.8029802441596985,0.7706785798072815,
,5.977537507199341e-05,267,,,,
44,,267,0.032171763479709625,0.8030937910079956,0.7709220051765442,
,5.977537507199341e-05,268,,,,
44,,268,0.030736487358808517,0.7999380230903625,0.7692015171051025,
,5.977537507199341e-05,269,,,,
44,,269,0.0479118637740612,0.8189223408699036,0.7710104584693909,
44,,269,,,,0.7988314628601074
,5.8243506019491463e-05,270,,,,
45,,270,0.032494544982910156,0.8017385005950928,0.7692439556121826,
,5.8243506019491463e-05,271,,,,
45,,271,0.03359261155128479,0.8024793863296509,0.7688868045806885,
,5.8243506019491463e-05,272,,,,
45,,272,0.04449940845370293,0.8129734396934509,0.7684740424156189,
,5.8243506019491463e-05,273,,,,
45,,273,0.03114616684615612,0.7999032735824585,0.7687571048736572,
,5.8243506019491463e-05,274,,,,
45,,274,0.03142256289720535,0.8006088733673096,0.7691863179206848,
,5.8243506019491463e-05,275,,,,
45,,275,0.030137216672301292,0.796443521976471,0.7663062810897827,
45,,275,,,,0.7972361445426941
,5.67039950614331e-05,276,,,,
46,,276,0.043779101222753525,0.8138474822044373,0.7700684070587158,
,5.67039950614331e-05,277,,,,
46,,277,0.03027661144733429,0.7968672513961792,0.7665906548500061,
,5.67039950614331e-05,278,,,,
46,,278,0.03258479759097099,0.8009177446365356,0.7683329582214355,
,5.67039950614331e-05,279,,,,
46,,279,0.03130634129047394,0.7993537187576294,0.7680473923683167,
,5.67039950614331e-05,280,,,,
46,,280,0.032261040061712265,0.7987073659896851,0.7664463520050049,
,5.67039950614331e-05,281,,,,
46,,281,0.03061901032924652,0.7984461188316345,0.7678270936012268,
46,,281,,,,0.7955882549285889
,5.515836150926649e-05,282,,,,
47,,282,0.033599041402339935,0.8004509210586548,0.7668519020080566,
,5.515836150926649e-05,283,,,,
47,,283,0.04342593997716904,0.8100302219390869,0.7666043043136597,
,5.515836150926649e-05,284,,,,
47,,284,0.030601488426327705,0.795870304107666,0.7652688026428223,
,5.515836150926649e-05,285,,,,
47,,285,0.029991012066602707,0.7991473078727722,0.769156277179718,
,5.515836150926649e-05,286,,,,
47,,286,0.030606985092163086,0.7973913550376892,0.7667843699455261,
,5.515836150926649e-05,287,,,,
47,,287,0.030470488592982292,0.7956148982048035,0.765144407749176,
47,,287,,,,0.7937979698181152
,5.3608130716701046e-05,288,,,,
48,,288,0.044180162250995636,0.8098435401916504,0.7656633853912354,
,5.3608130716701046e-05,289,,,,
48,,289,0.03056316450238228,0.7963608503341675,0.7657976746559143,
,5.3608130716701046e-05,290,,,,
48,,290,0.033153682947158813,0.7980146408081055,0.7648609280586243,
,5.3608130716701046e-05,291,,,,
48,,291,0.028807708993554115,0.7942475080490112,0.7654398083686829,
,5.3608130716701046e-05,292,,,,
48,,292,0.029978768900036812,0.7959957718849182,0.7660170197486877,
,5.3608130716701046e-05,293,,,,
48,,293,0.02971651591360569,0.7953940629959106,0.7656775712966919,
48,,293,,,,0.7922070622444153
,5.205483257436738e-05,294,,,,
49,,294,0.03206514194607735,0.7977451086044312,0.7656799554824829,
,5.205483257436738e-05,295,,,,
49,,295,0.030599014833569527,0.7952041625976562,0.7646051645278931,
,5.205483257436738e-05,296,,,,
49,,296,0.028859039768576622,0.7931144833564758,0.7642554640769958,
,5.205483257436738e-05,297,,,,
49,,297,0.031433530151844025,0.7954585552215576,0.7640250325202942,
,5.205483257436738e-05,298,,,,
49,,298,0.04210079088807106,0.8050538897514343,0.7629531025886536,
,5.205483257436738e-05,299,,,,
49,,299,0.029241589829325676,0.7921120524406433,0.7628704905509949,
49,,299,,,,0.7909358143806458
,5.050000000000003e-05,300,,,,
50,,300,0.030458655208349228,0.7928005456924438,0.7623419165611267,
,5.050000000000003e-05,301,,,,
50,,301,0.029951943084597588,0.7922812700271606,0.7623293399810791,
,5.050000000000003e-05,302,,,,
50,,302,0.028949761763215065,0.7928354144096375,0.7638856768608093,
,5.050000000000003e-05,303,,,,
50,,303,0.028565427288413048,0.789646327495575,0.7610809206962585,
,5.050000000000003e-05,304,,,,
50,,304,0.029437990859150887,0.7932834029197693,0.7638453841209412,
,5.050000000000003e-05,305,,,,
50,,305,0.04502652585506439,0.8088455200195312,0.7638189792633057,
50,,305,,,,0.789309561252594
,4.894516742563268e-05,306,,,,
51,,306,0.03048318810760975,0.7926529049873352,0.7621697187423706,
,4.894516742563268e-05,307,,,,
51,,307,0.030021097511053085,0.7908827066421509,0.7608616352081299,
,4.894516742563268e-05,308,,,,
51,,308,0.029159052297472954,0.787870466709137,0.7587113976478577,
,4.894516742563268e-05,309,,,,
51,,309,0.02923862263560295,0.788295328617096,0.7590566873550415,
,4.894516742563268e-05,310,,,,
51,,310,0.030404025688767433,0.7920905351638794,0.7616865038871765,
,4.894516742563268e-05,311,,,,
51,,311,0.041105374693870544,0.8023070096969604,0.7612016201019287,
51,,311,,,,0.7878637909889221
,4.739186928329902e-05,312,,,,
52,,312,0.027667583897709846,0.790328323841095,0.7626607418060303,
,4.739186928329902e-05,313,,,,
52,,313,0.04129446670413017,0.802311360836029,0.7610169053077698,
,4.739186928329902e-05,314,,,,
52,,314,0.031227245926856995,0.792133092880249,0.7609058618545532,
,4.739186928329902e-05,315,,,,
52,,315,0.029340749606490135,0.7900899648666382,0.7607492208480835,
,4.739186928329902e-05,316,,,,
52,,316,0.02990884706377983,0.7911507487297058,0.7612419128417969,
,4.739186928329902e-05,317,,,,
52,,317,0.02919032610952854,0.7885924577713013,0.7594021558761597,
52,,317,,,,0.7867324352264404
,4.584163849073357e-05,318,,,,
53,,318,0.041255008429288864,0.8009963035583496,0.7597413063049316,
,4.584163849073357e-05,319,,,,
53,,319,0.027934957295656204,0.786512017250061,0.7585770487785339,
,4.584163849073357e-05,320,,,,
53,,320,0.030165554955601692,0.791604220867157,0.7614386677742004,
,4.584163849073357e-05,321,,,,
53,,321,0.029196133837103844,0.7896546125411987,0.7604584693908691,
,4.584163849073357e-05,322,,,,
53,,322,0.029674237594008446,0.7872722744941711,0.7575980424880981,
,4.584163849073357e-05,323,,,,
53,,323,0.028568921610713005,0.785724401473999,0.7571554780006409,
53,,323,,,,0.7856106758117676
,4.429600493856697e-05,324,,,,
54,,324,0.03056679666042328,0.7891350984573364,0.758568286895752,
,4.429600493856697e-05,325,,,,
54,,325,0.02901129238307476,0.787147045135498,0.7581357359886169,
,4.429600493856697e-05,326,,,,
54,,326,0.028484411537647247,0.786687970161438,0.7582035660743713,
,4.429600493856697e-05,327,,,,
54,,327,0.029255639761686325,0.7870578169822693,0.7578021883964539,
,4.429600493856697e-05,328,,,,
54,,328,0.028672540560364723,0.7864386439323425,0.7577661275863647,
,4.429600493856697e-05,329,,,,
54,,329,0.03921663761138916,0.8001013994216919,0.7608847618103027,
54,,329,,,,0.7845432162284851
,4.275649398050859e-05,330,,,,
55,,330,0.028385022655129433,0.7875312566757202,0.7591462135314941,
,4.275649398050859e-05,331,,,,
55,,331,0.030936582013964653,0.7889109253883362,0.7579743266105652,
,4.275649398050859e-05,332,,,,
55,,332,0.02729659155011177,0.7858004570007324,0.7585038542747498,
,4.275649398050859e-05,333,,,,
55,,333,0.028521716594696045,0.7852612137794495,0.7567394971847534,
,4.275649398050859e-05,334,,,,
55,,334,0.039776761084795,0.7975353002548218,0.7577585577964783,
,4.275649398050859e-05,335,,,,
55,,335,0.02849324606359005,0.7869877815246582,0.7584945559501648,
55,,335,,,,0.7834644913673401
,4.122462492800665e-05,336,,,,
56,,336,0.027860378846526146,0.7818058729171753,0.7539454698562622,
,4.122462492800665e-05,337,,,,
56,,337,0.030137039721012115,0.7866904139518738,0.7565533518791199,
,4.122462492800665e-05,338,,,,
56,,338,0.02816876582801342,0.785253643989563,0.7570849061012268,
,4.122462492800665e-05,339,,,,
56,,339,0.03974045813083649,0.7969431281089783,0.757202684879303,
,4.122462492800665e-05,340,,,,
56,,340,0.02748880349099636,0.7864334583282471,0.7589446306228638,
,4.122462492800665e-05,341,,,,
56,,341,0.028454430401325226,0.783504068851471,0.7550496459007263,
56,,341,,,,0.7823024392127991
,3.9701909550871175e-05,342,,,,
57,,342,0.027675265446305275,0.7828550934791565,0.7551798224449158,
,3.9701909550871175e-05,343,,,,
57,,343,0.03944509103894234,0.7941311597824097,0.7546860575675964,
,3.9701909550871175e-05,344,,,,
57,,344,0.028334686532616615,0.7851135730743408,0.75677889585495,
,3.9701909550871175e-05,345,,,,
57,,345,0.028891809284687042,0.7862914800643921,0.7573996782302856,
,3.9701909550871175e-05,346,,,,
57,,346,0.028110696002840996,0.7842079997062683,0.7560973167419434,
,3.9701909550871175e-05,347,,,,
57,,347,0.028070110827684402,0.783815324306488,0.7557452321052551,
57,,347,,,,0.781400203704834
,3.81898505853397e-05,348,,,,
58,,348,0.02829498052597046,0.7818080186843872,0.7535130381584167,
,3.81898505853397e-05,349,,,,
58,,349,0.02787429839372635,0.783555269241333,0.7556809782981873,
,3.81898505853397e-05,350,,,,
58,,350,0.03930031135678291,0.7958853244781494,0.7565850019454956,
,3.81898505853397e-05,351,,,,
58,,351,0.026997258886694908,0.7801899313926697,0.753192663192749,
,3.81898505853397e-05,352,,,,
58,,352,0.028138497844338417,0.7850055694580078,0.7568670511245728,
,3.81898505853397e-05,353,,,,
58,,353,0.028358301147818565,0.7827640771865845,0.7544057965278625,
58,,353,,,,0.7803552746772766
,3.668994025105817e-05,354,,,,
59,,354,0.04011249914765358,0.7946819067001343,0.754569411277771,
,3.668994025105817e-05,355,,,,
59,,355,0.027955008670687675,0.7830188274383545,0.7550638318061829,
,3.668994025105817e-05,356,,,,
59,,356,0.028380602598190308,0.7838445901870728,0.7554640173912048,
,3.668994025105817e-05,357,,,,
59,,357,0.026652798056602478,0.7839677333831787,0.757314920425415,
,3.668994025105817e-05,358,,,,
59,,358,0.026413537561893463,0.7834367156028748,0.7570231556892395,
,3.668994025105817e-05,359,,,,
59,,359,0.028081273660063744,0.7835756540298462,0.7554943561553955,
59,,359,,,,0.779360294342041
,3.520365877844013e-05,360,,,,
60,,360,0.027123911306262016,0.7812394499778748,0.7541155219078064,
,3.520365877844013e-05,361,,,,
60,,361,0.026702985167503357,0.7808344960212708,0.7541314959526062,
,3.520365877844013e-05,362,,,,
60,,362,0.029646441340446472,0.7818770408630371,0.7522305846214294,
,3.520365877844013e-05,363,,,,
60,,363,0.039372097700834274,0.791805624961853,0.7524335384368896,
,3.520365877844013e-05,364,,,,
60,,364,0.026868021115660667,0.7798274159431458,0.7529593706130981,
,3.520365877844013e-05,365,,,,
60,,365,0.026630569249391556,0.7812307476997375,0.7546001672744751,
60,,365,,,,0.7786609530448914
,3.373247294785809e-05,366,,,,
61,,366,0.026263229548931122,0.779198944568634,0.7529357075691223,
,3.373247294785809e-05,367,,,,
61,,367,0.02965356782078743,0.7833473086357117,0.7536937594413757,
,3.373247294785809e-05,368,,,,
61,,368,0.03982086479663849,0.7933371067047119,0.7535162568092346,
,3.373247294785809e-05,369,,,,
61,,369,0.026233172044157982,0.7777498960494995,0.7515166997909546,
,3.373247294785809e-05,370,,,,
61,,370,0.025681857019662857,0.777364194393158,0.7516823410987854,
,3.373247294785809e-05,371,,,,
61,,371,0.027478475123643875,0.7822124361991882,0.7547339797019958,
61,,371,,,,0.7779142260551453
,3.227783464210847e-05,372,,,,
62,,372,0.02752896398305893,0.7794854044914246,0.7519564628601074,
,3.227783464210847e-05,373,,,,
62,,373,0.025587240234017372,0.7777125835418701,0.7521253228187561,
,3.227783464210847e-05,374,,,,
62,,374,0.027394695207476616,0.7802971005439758,0.7529023885726929,
,3.227783464210847e-05,375,,,,
62,,375,0.02697307989001274,0.7796688675880432,0.7526957988739014,
,3.227783464210847e-05,376,,,,
62,,376,0.02655496820807457,0.7787419557571411,0.7521870136260986,
,3.227783464210847e-05,377,,,,
62,,377,0.03998107463121414,0.7929186820983887,0.7529376149177551,
62,,377,,,,0.7771363258361816
,3.0841179413578366e-05,378,,,,
63,,378,0.02772095985710621,0.7784642577171326,0.7507432699203491,
,3.0841179413578366e-05,379,,,,
63,,379,0.025992760434746742,0.7757284641265869,0.7497357130050659,
,3.0841179413578366e-05,380,,,,
63,,380,0.02621920220553875,0.778377115726471,0.7521579265594482,
,3.0841179413578366e-05,381,,,,
63,,381,0.029791424050927162,0.7822300791740417,0.7524386644363403,
,3.0841179413578366e-05,382,,,,
63,,382,0.037035953253507614,0.7891345620155334,0.7520986199378967,
,3.0841179413578366e-05,383,,,,
63,,383,0.026021484285593033,0.7784021496772766,0.7523806691169739,
63,,383,,,,0.776453971862793
,2.9423925067528915e-05,384,,,,
64,,384,0.026621291413903236,0.7759833335876465,0.749362051486969,
,2.9423925067528915e-05,385,,,,
64,,385,0.025674108415842056,0.7769398093223572,0.7512657046318054,
,2.9423925067528915e-05,386,,,,
64,,386,0.027425818145275116,0.7783953547477722,0.7509695291519165,
,2.9423925067528915e-05,387,,,,
64,,387,0.026535985991358757,0.7780817151069641,0.7515457272529602,
,2.9423925067528915e-05,388,,,,
64,,388,0.025791680440306664,0.775916576385498,0.7501248717308044,
,2.9423925067528915e-05,389,,,,
64,,389,0.03953523933887482,0.7898077368736267,0.7502725124359131,
64,,389,,,,0.7757275700569153
,2.8027470262892447e-05,390,,,,
65,,390,0.026396619156003,0.7762243747711182,0.7498277425765991,
,2.8027470262892447e-05,391,,,,
65,,391,0.028519704937934875,0.779897153377533,0.7513774633407593,
,2.8027470262892447e-05,392,,,,
65,,392,0.02517026849091053,0.77611243724823,0.7509421706199646,
,2.8027470262892447e-05,393,,,,
65,,393,0.02572096884250641,0.7772148847579956,0.7514939308166504,
,2.8027470262892447e-05,394,,,,
65,,394,0.03946021571755409,0.7897567749023438,0.7502965331077576,
,2.8027470262892447e-05,395,,,,
65,,395,0.025361420586705208,0.7767118215560913,0.7513504028320312,
65,,395,,,,0.7750298380851746
,2.6653193131965096e-05,396,,,,
66,,396,0.02946529909968376,0.7794750928878784,0.7500097751617432,
,2.6653193131965096e-05,397,,,,
66,,397,0.02629520185291767,0.7772812247276306,0.7509860396385193,
,2.6653193131965096e-05,398,,,,
66,,398,0.03716154396533966,0.7847551703453064,0.7475936412811279,
,2.6653193131965096e-05,399,,,,
66,,399,0.024921463802456856,0.7742639183998108,0.7493424415588379,
,2.6653193131965096e-05,400,,,,
66,,400,0.025745965540409088,0.7760574221611023,0.7503114342689514,
,2.6653193131965096e-05,401,,,,
66,,401,0.02610478550195694,0.7753137946128845,0.7492089867591858,
66,,401,,,,0.7744054198265076
,2.530244992035663e-05,402,,,,
67,,402,0.025240475311875343,0.7741729021072388,0.748932421207428,
,2.530244992035663e-05,403,,,,
67,,403,0.02504313737154007,0.775148868560791,0.7501057386398315,
,2.530244992035663e-05,404,,,,
67,,404,0.03881805017590523,0.7896475195884705,0.7508294582366943,
,2.530244992035663e-05,405,,,,
67,,405,0.025173356756567955,0.7752941250801086,0.7501207590103149,
,2.530244992035663e-05,406,,,,
67,,406,0.028186043724417686,0.7783995866775513,0.7502135634422302,
,2.530244992035663e-05,407,,,,
67,,407,0.026356372982263565,0.7766062617301941,0.7502498626708984,
67,,407,,,,0.7736783027648926
,2.3976573648539666e-05,408,,,,
68,,408,0.025359341874718666,0.7746952176094055,0.7493358850479126,
,2.3976573648539666e-05,409,,,,
68,,409,0.02508603036403656,0.7748096585273743,0.7497236132621765,
,2.3976573648539666e-05,410,,,,
68,,410,0.027168823406100273,0.7786080837249756,0.7514392733573914,
,2.3976573648539666e-05,411,,,,
68,,411,0.026721417903900146,0.775128185749054,0.7484067678451538,
,2.3976573648539666e-05,412,,,,
68,,412,0.02656790241599083,0.7737745046615601,0.7472066283226013,
,2.3976573648539666e-05,413,,,,
68,,413,0.03702009841799736,0.7872681021690369,0.7502480149269104,
68,,413,,,,0.7732383608818054
,2.2676872796319543e-05,414,,,,
69,,414,0.02742278389632702,0.7735729217529297,0.7461501359939575,
,2.2676872796319543e-05,415,,,,
69,,415,0.026416586712002754,0.774732232093811,0.7483156323432922,
,2.2676872796319543e-05,416,,,,
69,,416,0.024656742811203003,0.7731332778930664,0.7484765648841858,
,2.2676872796319543e-05,417,,,,
69,,417,0.03756048157811165,0.7875538468360901,0.7499933838844299,
,2.2676872796319543e-05,418,,,,
69,,418,0.02604563906788826,0.7747164368629456,0.7486708164215088,
,2.2676872796319543e-05,419,,,,
69,,419,0.024994423612952232,0.775307297706604,0.750312864780426,
69,,419,,,,0.7729542255401611
,2.1404630011522596e-05,420,,,,
70,,420,0.02518295869231224,0.7745312452316284,0.7493482828140259,
,2.1404630011522596e-05,421,,,,
70,,421,0.02425120584666729,0.7706760764122009,0.7464248538017273,
,2.1404630011522596e-05,422,,,,
70,,422,0.026464298367500305,0.7741944789886475,0.7477301955223083,
,2.1404630011522596e-05,423,,,,
70,,423,0.025681722909212112,0.7730913758277893,0.7474096417427063,
,2.1404630011522596e-05,424,,,,
70,,424,0.038502227514982224,0.7861320972442627,0.7476298809051514,
,2.1404630011522596e-05,425,,,,
70,,425,0.02616099826991558,0.7741161584854126,0.7479551434516907,
70,,425,,,,0.7723245620727539
,2.016110084417767e-05,426,,,,
71,,426,0.024786820635199547,0.7700718641281128,0.7452850341796875,
,2.016110084417767e-05,427,,,,
71,,427,0.025281792506575584,0.7726701498031616,0.7473883628845215,
,2.016110084417767e-05,428,,,,
71,,428,0.037265144288539886,0.7860788106918335,0.7488136887550354,
,2.016110084417767e-05,429,,,,
71,,429,0.025043649598956108,0.7712152600288391,0.7461715936660767,
,2.016110084417767e-05,430,,,,
71,,430,0.024526149034500122,0.7714017629623413,0.7468755841255188,
,2.016110084417767e-05,431,,,,
71,,431,0.02871408313512802,0.7770973443984985,0.7483832836151123,
71,,431,,,,0.7717878222465515
,1.894751250743987e-05,432,,,,
72,,432,0.025199025869369507,0.7731014490127563,0.7479023933410645,
,1.894751250743987e-05,433,,,,
72,,433,0.025108149275183678,0.7733102440834045,0.7482020854949951,
,1.894751250743987e-05,434,,,,
72,,434,0.02458866871893406,0.772689163684845,0.7481005191802979,
,1.894751250743987e-05,435,,,,
72,,435,0.03602364659309387,0.7838445901870728,0.7478209137916565,
,1.894751250743987e-05,436,,,,
72,,436,0.028388584032654762,0.7757822871208191,0.7473937273025513,
,1.894751250743987e-05,437,,,,
72,,437,0.02554420381784439,0.7728565335273743,0.7473123073577881,
72,,437,,,,0.7712683081626892
,1.776506266647925e-05,438,,,,
73,,438,0.02464190684258938,0.7727773189544678,0.7481353878974915,
,1.776506266647925e-05,439,,,,
73,,439,0.035791341215372086,0.7830106616020203,0.7472193241119385,
,1.776506266647925e-05,440,,,,
73,,440,0.026093967258930206,0.7752306461334229,0.7491366863250732,
,1.776506266647925e-05,441,,,,
73,,441,0.02445979416370392,0.771955668926239,0.7474958896636963,
,1.776506266647925e-05,442,,,,
73,,442,0.026032770052552223,0.7745563983917236,0.7485236525535583,
,1.776506266647925e-05,443,,,,
73,,443,0.027155673131346703,0.775312066078186,0.7481563687324524,
73,,443,,,,0.7711691856384277
,1.661491825652992e-05,444,,,,
74,,444,0.025679685175418854,0.7726383805274963,0.7469586730003357,
,1.661491825652992e-05,445,,,,
74,,445,0.024593723937869072,0.7722371220588684,0.7476434111595154,
,1.661491825652992e-05,446,,,,
74,,446,0.03653422370553017,0.785003662109375,0.7484694123268127,
,1.661491825652992e-05,447,,,,
74,,447,0.02527022361755371,0.7728129625320435,0.7475427389144897,
,1.661491825652992e-05,448,,,,
74,,448,0.027081476524472237,0.7743598818778992,0.7472783923149109,
,1.661491825652992e-05,449,,,,
74,,449,0.024415859952569008,0.7724074125289917,0.7479915618896484,
74,,449,,,,0.7707109451293945
,1.549821433126591e-05,450,,,,
75,,450,0.0245781522244215,0.7707950472831726,0.746216893196106,
,1.549821433126591e-05,451,,,,
75,,451,0.023997826501727104,0.7703844904899597,0.7463866472244263,
,1.549821433126591e-05,452,,,,
75,,452,0.025568602606654167,0.774299144744873,0.7487305402755737,
,1.549821433126591e-05,453,,,,
75,,453,0.02396651729941368,0.7715016603469849,0.7475351691246033,
,1.549821433126591e-05,454,,,,
75,,454,0.03773847594857216,0.7842745780944824,0.7465360760688782,
,1.549821433126591e-05,455,,,,
75,,455,0.027216020971536636,0.7749574184417725,0.7477414011955261,
75,,455,,,,0.7701085209846497
,1.4416052942640147e-05,456,,,,
76,,456,0.024562478065490723,0.7709285020828247,0.746366024017334,
,1.4416052942640147e-05,457,,,,
76,,457,0.027217019349336624,0.7733637094497681,0.7461466789245605,
,1.4416052942640147e-05,458,,,,
76,,458,0.024642333388328552,0.7712336778640747,0.746591329574585,
,1.4416052942640147e-05,459,,,,
76,,459,0.03665490821003914,0.7830203771591187,0.746365487575531,
,1.4416052942640147e-05,460,,,,
76,,460,0.024318885058164597,0.7717923521995544,0.7474734783172607,
,1.4416052942640147e-05,461,,,,
76,,461,0.025195065885782242,0.771626889705658,0.746431827545166,
76,,461,,,,0.769766092300415
,1.3369502053292257e-05,462,,,,
77,,462,0.025182196870446205,0.7700862288475037,0.7449040412902832,
,1.3369502053292257e-05,463,,,,
77,,463,0.02469792403280735,0.7727413177490234,0.748043417930603,
,1.3369502053292257e-05,464,,,,
77,,464,0.025713611394166946,0.7729225754737854,0.7472089529037476,
,1.3369502053292257e-05,465,,,,
77,,465,0.025533398613333702,0.7722142934799194,0.7466809153556824,
,1.3369502053292257e-05,466,,,,
77,,466,0.024311382323503494,0.7704134583473206,0.7461020946502686,
,1.3369502053292257e-05,467,,,,
77,,467,0.036564551293849945,0.7844260931015015,0.7478615641593933,
77,,467,,,,0.7695999145507812
,1.2359594482598444e-05,468,,,,
78,,468,0.025926385074853897,0.7736290693283081,0.7477026581764221,
,1.2359594482598444e-05,469,,,,
78,,469,0.024755729362368584,0.7711249589920044,0.7463692426681519,
,1.2359594482598444e-05,470,,,,
78,,470,0.02505250833928585,0.773270845413208,0.7482183575630188,
,1.2359594482598444e-05,471,,,,
78,,471,0.02648436650633812,0.7719169855117798,0.7454326152801514,
,1.2359594482598444e-05,472,,,,
78,,472,0.024030890315771103,0.7695213556289673,0.7454904913902283,
,1.2359594482598444e-05,473,,,,
78,,473,0.03525962680578232,0.7825130820274353,0.7472534775733948,
78,,473,,,,0.7694843411445618
,1.1387326887403332e-05,474,,,,
79,,474,0.026985418051481247,0.7721589207649231,0.7451735138893127,
,1.1387326887403332e-05,475,,,,
79,,475,0.02495221048593521,0.7691399455070496,0.7441877126693726,
,1.1387326887403332e-05,476,,,,
79,,476,0.025694921612739563,0.7716988325119019,0.7460039258003235,
,1.1387326887403332e-05,477,,,,
79,,477,0.023733455687761307,0.7689803838729858,0.745246946811676,
,1.1387326887403332e-05,478,,,,
79,,478,0.03553296998143196,0.782425045967102,0.7468920946121216,
,1.1387326887403332e-05,479,,,,
79,,479,0.02421184815466404,0.7703568935394287,0.7461450695991516,
79,,479,,,,0.7692794799804688
,1.0453658778440112e-05,480,,,,
80,,480,0.026688076555728912,0.7738290429115295,0.7471409440040588,
,1.0453658778440112e-05,481,,,,
80,,481,0.024437913671135902,0.7699615955352783,0.7455236911773682,
,1.0453658778440112e-05,482,,,,
80,,482,0.023669686168432236,0.7695152163505554,0.7458455562591553,
,1.0453658778440112e-05,483,,,,
80,,483,0.02637767419219017,0.7723238468170166,0.7459461688995361,
,1.0453658778440112e-05,484,,,,
80,,484,0.024350497871637344,0.769099235534668,0.7447487115859985,
,1.0453658778440112e-05,485,,,,
80,,485,0.03527357801795006,0.7816713452339172,0.7463977932929993,
80,,485,,,,0.7690543532371521
,9.5595115734092e-06,486,,,,
81,,486,0.02395249530673027,0.7696954607963562,0.7457429766654968,
,9.5595115734092e-06,487,,,,
81,,487,0.02407682314515114,0.7676146626472473,0.7435378432273865,
,9.5595115734092e-06,488,,,,
81,,488,0.023750614374876022,0.7707328796386719,0.7469822764396667,
,9.5595115734092e-06,489,,,,
81,,489,0.027045032009482384,0.7712290287017822,0.7441840171813965,
,9.5595115734092e-06,490,,,,
81,,490,0.02573998086154461,0.7690215110778809,0.7432815432548523,
,9.5595115734092e-06,491,,,,
81,,491,0.03577226772904396,0.7814565300941467,0.7456842660903931,
81,,491,,,,0.7687439918518066
,8.70576768765027e-06,492,,,,
82,,492,0.024035466834902763,0.7689213752746582,0.7448859214782715,
,8.70576768765027e-06,493,,,,
82,,493,0.024759933352470398,0.7696227431297302,0.7448627948760986,
,8.70576768765027e-06,494,,,,
82,,494,0.03763965889811516,0.7844969630241394,0.7468572854995728,
,8.70576768765027e-06,495,,,,
82,,495,0.02443353272974491,0.7713696360588074,0.7469360828399658,
,8.70576768765027e-06,496,,,,
82,,496,0.025758782401680946,0.7714027762413025,0.7456439733505249,
,8.70576768765027e-06,497,,,,
82,,497,0.023375744000077248,0.768553614616394,0.7451778650283813,
82,,497,,,,0.7684562802314758
,7.893269663304789e-06,498,,,,
83,,498,0.024158965796232224,0.7702418565750122,0.7460829019546509,
,7.893269663304789e-06,499,,,,
83,,499,0.024531926959753036,0.7694442272186279,0.744912326335907,
,7.893269663304789e-06,500,,,,
83,,500,0.025264626368880272,0.7720906138420105,0.7468259930610657,
,7.893269663304789e-06,501,,,,
83,,501,0.025784332305192947,0.7726730704307556,0.7468887567520142,
,7.893269663304789e-06,502,,,,
83,,502,0.02433208003640175,0.7690430879592896,0.7447109818458557,
,7.893269663304789e-06,503,,,,
83,,503,0.035656675696372986,0.7809892296791077,0.7453325390815735,
83,,503,,,,0.7683563232421875
,7.1228193378287565e-06,504,,,,
84,,504,0.03518575429916382,0.779206395149231,0.7440206408500671,
,7.1228193378287565e-06,505,,,,
84,,505,0.026372674852609634,0.7727420926094055,0.7463694214820862,
,7.1228193378287565e-06,506,,,,
84,,506,0.024284012615680695,0.7709614038467407,0.7466773986816406,
,7.1228193378287565e-06,507,,,,
84,,507,0.02405586652457714,0.7704574465751648,0.7464016079902649,
,7.1228193378287565e-06,508,,,,
84,,508,0.023281823843717575,0.7681967616081238,0.7449149489402771,
,7.1228193378287565e-06,509,,,,
84,,509,0.026343725621700287,0.7700225710868835,0.743678867816925,
84,,509,,,,0.7681453824043274
,6.395177052675798e-06,510,,,,
85,,510,0.025589648634195328,0.7721607089042664,0.7465710639953613,
,6.395177052675798e-06,511,,,,
85,,511,0.03542003780603409,0.7802332043647766,0.7448131442070007,
,6.395177052675798e-06,512,,,,
85,,512,0.02324312925338745,0.7701804041862488,0.7469372749328613,
,6.395177052675798e-06,513,,,,
85,,513,0.026540780439972878,0.7704059481620789,0.7438651919364929,
,6.395177052675798e-06,514,,,,
85,,514,0.024486824870109558,0.7696599364280701,0.7451730966567993,
,6.395177052675798e-06,515,,,,
85,,515,0.023986663669347763,0.7700023651123047,0.746015727519989,
85,,515,,,,0.7679780125617981
,5.711060902932045e-06,516,,,,
86,,516,0.025431785732507706,0.7707940340042114,0.7453622221946716,
,5.711060902932045e-06,517,,,,
86,,517,0.023496555164456367,0.7678446173667908,0.7443480491638184,
,5.711060902932045e-06,518,,,,
86,,518,0.02440723031759262,0.768180787563324,0.7437735795974731,
,5.711060902932045e-06,519,,,,
